City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Sawtell,AU,2022-02-05 03:11:55,-30.3833,153.1,77.32,64,75,24.16
294,Nantucket,US,2022-02-05 03:11:55,41.2835,-70.0995,37.51,93,100,17.27
295,Pinega,RU,2022-02-05 03:11:55,64.7001,43.3936,-6.03,100,98,5.12
296,Geraldton,AU,2022-02-05 03:05:43,-28.7667,114.6,109.81,8,0,14.97
297,Hirara,JP,2022-02-05 03:11:56,24.8,125.2833,62.89,64,100,22.55
298,Warragul,AU,2022-02-05 03:11:56,-38.1667,145.9333,80.24,52,6,13.0
299,Shar,KZ,2022-02-05 03:11:56,49.5886,81.0453,-4.38,88,5,7.02
300,Paamiut,GL,2022-02-05 03:06:39,61.994,-49.6678,5.38,92,100,7.9
301,Shache,CN,2022-02-05 03:06:30,38.4167,77.2406,25.92,42,99,3.09
302,Hanmer Springs,NZ,2022-02-05 03:11:57,-42.5167,172.8167,51.4,98,100,4.12
303,Linjiang,CN,2022-02-05 03:11:57,41.8069,126.9078,10.85,64,100,6.38
304,Ereymentau,KZ,2022-02-05 03:11:58,51.6199,73.1033,5.72,67,19,4.14
305,Toba Tek Singh,PK,2022-02-05 03:11:58,30.9743,72.4827,47.93,71,0,4.74
306,Selenduma,RU,2022-02-05 03:11:58,50.9131,106.2406,4.78,85,100,4.18
307,Te Anau,NZ,2022-02-05 03:11:59,-45.4167,167.7167,64.02,39,4,4.9
308,Luderitz,NA,2022-02-05 03:06:08,-26.6481,15.1594,68.63,71,90,4.41
309,Cruzilia,BR,2022-02-05 03:11:59,-21.8386,-44.8083,65.73,97,100,2.98
310,Pandan,PH,2022-02-05 03:07:22,14.0453,124.1694,76.89,86,100,18.25
311,Nizhneangarsk,RU,2022-02-05 03:11:59,55.7833,109.55,2.21,90,100,0.45
312,Zolochiv,UA,2022-02-05 03:12:00,49.806,24.8944,34.27,87,100,7.7
313,Araceli,PH,2022-02-05 03:12:00,10.5529,119.9913,80.33,80,54,23.2
314,Bogorodskoye,RU,2022-02-05 03:12:00,56.55,37.8833,0.1,100,99,0.96
315,Farafangana,MG,2022-02-05 03:07:11,-22.8167,47.8333,77.5,91,100,19.3
316,Dukat,RU,2022-02-05 03:12:01,62.55,155.55,-8.9,74,5,7.61
317,Nioro,GM,2022-02-05 03:12:01,13.35,-15.75,73.85,12,0,4.43
318,Grinnell,US,2022-02-05 03:12:01,41.743,-92.7224,9.79,77,0,1.99
319,Marang,MY,2022-02-05 03:12:02,5.2056,103.2059,79.72,83,73,12.12
320,Wanning,CN,2022-02-05 03:12:02,18.8003,110.3967,66.31,82,100,11.32
321,Moctezuma,MX,2022-02-05 03:12:02,29.8,-109.6667,48.78,24,0,11.27
322,Upernavik,GL,2022-02-05 03:04:57,72.7868,-56.1549,4.06,95,100,14.52
323,Aktash,RU,2022-02-05 03:12:02,50.3,87.7333,-11.97,75,3,5.37
324,Acajutiba,BR,2022-02-05 03:12:03,-11.6622,-38.0172,72.46,89,19,4.79
325,Torbay,CA,2022-02-05 03:05:31,47.6666,-52.7314,32.58,97,100,12.66
326,Chkalovskoye,RU,2022-02-05 03:12:03,44.8392,133.0436,3.9,79,93,9.35
327,Salalah,OM,2022-02-05 03:12:04,17.0151,54.0924,71.69,68,75,2.3
328,Ilulissat,GL,2022-02-05 03:05:33,69.2167,-51.1,10.42,56,40,11.5
329,Kukmor,RU,2022-02-05 03:12:04,56.1855,50.8944,18.23,99,100,4.65
330,Lata,PT,2022-02-05 03:12:04,40.1629,-8.3327,47.05,96,73,1.86
331,Morro Bay,US,2022-02-05 03:12:05,35.3658,-120.8499,58.41,47,0,6.78
332,Halifax,CA,2022-02-05 03:11:25,44.6453,-63.5724,30.22,96,100,1.99
333,Auki,SB,2022-02-05 03:12:05,-8.7676,160.7034,84.67,73,100,7.83
334,Paita,PE,2022-02-05 03:12:05,-5.0892,-81.1144,71.49,82,47,11.39
335,Krasnoselkup,RU,2022-02-05 03:12:06,65.7,82.4667,15.91,96,100,5.19
336,Carnarvon,AU,2022-02-05 03:02:55,-24.8667,113.6333,96.78,37,10,8.16
337,Qinhuangdao,CN,2022-02-05 03:12:06,39.9317,119.5883,25.09,35,0,8.63
338,Padang,ID,2022-02-05 03:02:27,-0.9492,100.3543,80.65,72,86,0.27
339,Coquimbo,CL,2022-02-05 03:02:01,-29.9533,-71.3436,67.24,75,0,1.79
340,Mercedes,AR,2022-02-05 03:12:07,-34.6515,-59.4307,71.83,95,73,3.85
341,Dickinson,US,2022-02-05 03:12:07,29.4608,-95.0513,35.2,79,100,7.0
342,Solnechnyy,RU,2022-02-05 03:12:07,50.7214,136.6319,8.11,88,100,2.53
343,Agucadoura,PT,2022-02-05 03:12:08,41.4318,-8.7804,48.31,85,95,6.71
344,Qaqortoq,GL,2022-02-05 03:12:08,60.7167,-46.0333,3.92,52,5,23.09
345,Quatre Cocos,MU,2022-02-05 03:12:08,-20.2078,57.7625,80.1,86,99,19.28
346,Kloulklubed,PW,2022-02-05 03:05:57,7.0419,134.2556,84.7,81,33,18.05
347,Egvekinot,RU,2022-02-05 03:06:33,66.3167,-179.1667,-4.81,70,0,11.81
348,North Bend,US,2022-02-05 03:12:09,43.4065,-124.2243,49.06,99,100,3.44
349,Svetlaya,RU,2022-02-05 03:12:09,46.5389,138.3297,15.1,55,97,7.18
350,Riverton,US,2022-02-05 03:12:09,40.5219,-111.9391,30.83,68,0,4.0
351,Malakal,SS,2022-02-05 03:12:10,9.5334,31.6605,71.42,15,97,11.32
352,Dawei,MM,2022-02-05 03:05:55,14.0833,98.2,85.35,55,83,4.29
353,Zarya,RU,2022-02-05 03:12:10,55.7553,38.0958,16.18,100,89,3.29
354,Havre-Saint-Pierre,CA,2022-02-05 03:06:43,50.2334,-63.5986,1.11,78,100,14.16
355,Centralia,US,2022-02-05 03:07:51,46.7162,-122.9543,47.75,85,100,5.75
356,Yar-Sale,RU,2022-02-05 03:12:11,66.8333,70.8333,-1.53,100,90,5.66
357,Ponta Do Sol,PT,2022-02-05 03:05:55,32.6667,-17.1,64.71,69,89,4.05
358,Cidreira,BR,2022-02-05 03:05:49,-30.1811,-50.2056,72.55,92,13,4.32
359,Kinshasa,CD,2022-02-05 03:12:11,-4.3246,15.3215,70.5,96,84,1.34
360,Sal Rei,CV,2022-02-05 03:12:11,16.1833,-22.9167,68.56,82,0,18.19
361,Sampit,ID,2022-02-05 03:12:12,-2.5333,112.95,86.88,67,100,2.13
362,Tuktoyaktuk,CA,2022-02-05 03:03:18,69.4541,-133.0374,-21.21,93,15,12.84
363,Praia Da Vitoria,PT,2022-02-05 03:06:47,38.7333,-27.0667,57.76,93,93,14.14
364,Yeppoon,AU,2022-02-05 03:12:12,-23.1333,150.7333,85.78,59,56,20.42
365,Araouane,ML,2022-02-05 03:05:10,18.9048,-3.5265,61.56,12,0,9.04
366,Varberg,SE,2022-02-05 03:12:12,57.1056,12.2508,39.06,79,18,21.45
367,Lasa,IT,2022-02-05 03:06:10,46.6166,10.7002,29.3,93,28,7.74
368,Balkhash,KZ,2022-02-05 03:12:13,46.844,74.9804,9.21,66,0,22.37
369,Pervomayskoye,RU,2022-02-05 03:12:13,43.919,46.7102,34.86,96,100,13.6
370,Bambous Virieux,MU,2022-02-05 03:05:41,-20.3428,57.7575,80.22,89,75,17.27
371,Giyon,ET,2022-02-05 03:12:14,8.5333,37.9833,57.33,25,81,5.99
372,Adrar,MR,2022-02-05 03:07:36,20.5022,-10.0711,62.76,12,0,9.73
373,Marzuq,YE,2022-02-05 03:07:00,14.4,46.4667,61.41,28,0,5.17
374,Warmbad,NA,2022-02-05 03:12:14,-28.45,18.7333,80.87,37,57,4.0
375,Campo Verde,BR,2022-02-05 03:12:14,-20.4167,-54.0667,76.21,88,93,5.03
376,Touba,CI,2022-02-05 03:12:15,8.2833,-7.6833,70.43,19,19,1.1
377,Verkhnyaya Inta,RU,2022-02-05 03:12:15,65.9811,60.3094,2.44,97,99,5.21
378,Escanaba,US,2022-02-05 03:10:16,45.7453,-87.0646,10.71,91,40,4.61
379,Hit,IQ,2022-02-05 03:12:15,33.6416,42.8251,47.89,63,7,11.27
380,Tabou,CI,2022-02-05 03:12:16,4.423,-7.3528,78.31,83,34,4.83
381,La Libertad,EC,2022-02-05 03:12:16,-2.2333,-80.9,75.02,79,56,7.14
382,General Cepeda,MX,2022-02-05 03:12:16,25.3833,-101.45,31.41,66,6,5.44
383,Thunder Bay,CA,2022-02-05 03:12:17,48.4001,-89.3168,-0.44,96,46,4.85
384,Spassk,RU,2022-02-05 03:12:17,52.747,87.7545,6.39,89,70,2.86
385,Durango,MX,2022-02-05 03:11:02,24.8333,-104.8333,38.07,54,0,4.32
386,Klaksvik,FO,2022-02-05 03:07:29,62.2266,-6.589,34.72,56,97,18.23
387,Sept-Iles,CA,2022-02-05 03:05:02,50.2001,-66.3821,-0.94,64,100,5.99
388,Quesnel,CA,2022-02-05 03:12:18,52.9999,-122.5029,36.34,95,100,7.16
389,Agirish,RU,2022-02-05 03:12:18,61.9247,63.0231,1.6,96,100,1.34
390,Bosaso,SO,2022-02-05 03:12:18,11.2842,49.1816,71.78,50,0,4.7
391,Tres Arroyos,AR,2022-02-05 03:12:19,-38.3739,-60.2798,57.9,90,100,5.01
392,Roald,NO,2022-02-05 03:01:16,62.5833,6.1333,39.33,65,40,29.93
393,Linhares,BR,2022-02-05 03:12:19,-19.3911,-40.0722,72.37,96,100,3.22
394,Petropavlovsk-Kamchatskiy,RU,2022-02-05 03:03:14,53.0452,158.6483,30.79,43,75,11.18
395,Saint Anthony,US,2022-02-05 03:11:15,45.0205,-93.218,1.94,72,0,3.0
396,Poplar Bluff,US,2022-02-05 03:12:19,36.757,-90.3929,28.29,54,0,5.75
397,Iwaki,JP,2022-02-05 03:12:20,37.05,140.8833,39.02,43,32,7.0
398,Ishigaki,JP,2022-02-05 03:12:20,24.3448,124.1572,63.36,71,100,23.78
399,Byron Bay,AU,2022-02-05 03:06:33,-28.65,153.6167,78.06,67,93,21.52
400,Lyngseidet,NO,2022-02-05 03:12:20,69.5763,20.2189,23.09,82,50,16.28
401,Zhigansk,RU,2022-02-05 03:10:59,66.7697,123.3711,-27.02,98,99,4.99
402,Bria,CF,2022-02-05 03:12:21,6.5423,21.9863,70.02,28,46,4.79
403,Cayenne,GF,2022-02-05 03:04:58,4.9333,-52.3333,79.09,88,100,5.01
404,Dolgoye,RU,2022-02-05 03:12:21,52.8,37.2167,3.16,98,50,6.87
405,Nome,US,2022-02-05 03:05:27,64.5011,-165.4064,3.27,66,20,6.91
406,Hailey,US,2022-02-05 03:12:22,43.5196,-114.3153,20.89,78,75,4.61
407,Kodinsk,RU,2022-02-05 03:12:22,58.6881,99.1844,17.98,94,100,6.87
408,Pokhara,NP,2022-02-05 03:12:22,28.2333,83.9833,47.3,83,96,3.29
409,Arlit,NE,2022-02-05 03:06:11,18.7369,7.3853,54.86,25,0,5.82
410,Westport,US,2022-02-05 03:05:43,41.1415,-73.3579,32.0,87,100,1.01
411,Hobyo,SO,2022-02-05 03:05:16,5.3505,48.5268,74.14,71,18,13.82
412,Falmouth,GB,2022-02-05 03:12:23,50.1544,-5.0711,45.5,75,6,11.14
413,Houma,US,2022-02-05 03:12:23,29.5958,-90.7195,37.99,88,100,15.39
414,Kem,RU,2022-02-05 03:12:24,64.9555,34.5793,14.04,85,100,17.9
415,Khani,GE,2022-02-05 03:12:24,41.9563,42.9566,26.17,99,99,7.65
416,Mapiripan,CO,2022-02-05 03:12:24,2.8892,-72.1256,78.3,71,79,3.96
417,Sola,VU,2022-02-05 03:07:20,-13.8833,167.55,82.54,77,100,21.34
418,Sharan,RU,2022-02-05 03:12:25,54.8167,54.0,25.29,90,100,9.1
419,Masindi,UG,2022-02-05 03:12:25,1.6744,31.715,68.52,47,100,2.21
420,Herat,AF,2022-02-05 03:12:25,34.5,62.0,44.98,38,96,5.28
421,Gewane,ET,2022-02-05 03:12:26,10.1664,40.6453,69.51,25,52,3.71
422,Oriximina,BR,2022-02-05 03:12:26,-1.7656,-55.8661,74.14,91,95,1.74
423,Vao,NC,2022-02-05 03:05:15,-22.6667,167.4833,80.35,86,100,10.96
424,Moerai,PF,2022-02-05 03:12:27,-22.4333,-151.3333,79.16,73,19,15.77
425,Colac,AU,2022-02-05 03:12:27,-38.3333,143.5833,75.15,47,42,7.96
426,Sorland,NO,2022-02-05 03:05:07,67.667,12.6934,28.47,88,100,26.98
427,Biltine,TD,2022-02-05 03:12:28,14.5333,20.9167,60.42,23,5,18.41
428,Tura,IN,2022-02-05 03:05:54,25.5198,90.2201,57.74,85,31,2.26
429,Chingola,ZM,2022-02-05 03:12:28,-12.529,27.8838,60.04,98,100,1.97
430,Aksarka,RU,2022-02-05 03:06:21,66.5606,67.7975,-1.23,100,87,2.01
431,Tahta,EG,2022-02-05 03:12:29,26.7693,31.5021,47.53,60,5,6.71
432,Katherine,AU,2022-02-05 03:11:26,-14.4667,132.2667,77.32,94,69,8.05
433,Umm Lajj,SA,2022-02-05 03:06:42,25.0213,37.2685,60.4,50,15,6.69
434,Codrington,AU,2022-02-05 03:06:22,-38.2667,141.9667,71.47,53,98,19.3
435,Kaitangata,NZ,2022-02-05 03:04:56,-46.2817,169.8464,57.29,54,15,8.5
436,Bloemfontein,ZA,2022-02-05 03:12:29,-29.1211,26.214,60.48,85,0,6.89
437,Korla,CN,2022-02-05 03:07:04,41.7597,86.1469,26.37,44,100,5.7
438,Mount Isa,AU,2022-02-05 03:06:46,-20.7333,139.5,87.57,18,5,6.91
439,Bud,US,2022-02-05 03:05:17,39.447,-86.1758,19.89,81,88,6.76
440,Yining,CN,2022-02-05 03:12:30,29.0361,114.5636,47.46,60,1,2.62
441,Mosquera,CO,2022-02-05 03:12:22,4.7059,-74.2302,53.69,94,75,2.3
442,Lake Charles,US,2022-02-05 03:11:35,30.2131,-93.2044,35.62,77,100,14.97
443,Jumla,NP,2022-02-05 03:12:30,29.2747,82.1838,29.07,76,6,3.0
444,Awjilah,LY,2022-02-05 03:12:31,29.1081,21.2869,49.23,75,0,6.87
445,Morros,BR,2022-02-05 03:08:53,-9.4467,-46.3003,74.8,60,100,2.08
446,Sao Paulo De Olivenca,BR,2022-02-05 03:12:31,-3.3783,-68.8725,72.86,99,100,2.26
447,Tautira,PF,2022-02-05 03:05:52,-17.7333,-149.15,84.22,76,30,13.62
448,Porbandar,IN,2022-02-05 03:12:31,21.6422,69.6093,67.89,57,2,4.99
449,Amahai,ID,2022-02-05 03:12:32,-3.3333,128.9167,87.64,61,82,2.8
450,Taoudenni,ML,2022-02-05 03:06:36,22.6783,-3.9836,63.3,15,24,9.44
451,Waingapu,ID,2022-02-05 03:12:32,-9.6567,120.2641,86.34,66,44,13.35
452,Gweta,BW,2022-02-05 03:12:32,-20.1833,25.2333,70.57,77,51,4.12
453,Aizawl,IN,2022-02-05 03:12:33,23.7333,92.7167,55.2,72,75,9.22
454,Pastavy,BY,2022-02-05 03:12:33,55.1168,26.8326,26.04,96,100,14.7
455,San Jose De Guanipa,VE,2022-02-05 03:12:33,8.8872,-64.1651,76.17,53,18,9.89
456,Shubarkuduk,KZ,2022-02-05 03:05:49,49.1447,56.4872,27.21,90,100,15.75
457,Jiuquan,CN,2022-02-05 03:12:34,39.7432,98.5174,16.63,35,100,4.25
458,Lishui,CN,2022-02-05 03:12:34,28.4604,119.9103,47.82,61,6,3.11
459,Fort-Shevchenko,KZ,2022-02-05 03:12:34,44.5086,50.263,36.57,97,99,22.48
460,Oksfjord,NO,2022-02-05 03:12:35,70.2396,22.3479,20.32,92,55,14.0
461,Nemuro,JP,2022-02-05 03:07:18,43.3236,145.575,26.04,63,6,15.55
462,Cizre,TR,2022-02-05 03:12:35,37.3272,42.1903,44.15,92,92,1.92
463,Vaitape,PF,2022-02-05 03:08:48,-16.5167,-151.75,80.62,75,62,13.33
464,Wahiawa,US,2022-02-05 03:12:35,21.5028,-158.0236,75.52,66,75,6.91
465,Coahuayana,MX,2022-02-05 03:12:36,18.7333,-103.6833,68.18,79,3,3.0
466,Trairi,BR,2022-02-05 03:12:36,-3.2778,-39.2689,75.7,91,100,6.58
467,Tshane,BW,2022-02-05 03:12:36,-24.0196,21.8684,69.12,74,48,8.01
468,Fort Nelson,CA,2022-02-05 03:06:11,58.8053,-122.7002,-7.4,95,100,2.21
469,Kurilsk,RU,2022-02-05 03:06:53,45.2333,147.8833,24.31,74,100,13.62
470,Prado,BR,2022-02-05 03:12:37,-17.3411,-39.2208,75.58,93,100,7.16
471,General Pico,AR,2022-02-05 03:12:37,-35.6566,-63.7568,61.56,92,98,6.6
472,Hanstholm,DK,2022-02-05 03:12:38,57.1167,8.6167,36.75,79,61,27.04
473,Los Llanos De Aridane,ES,2022-02-05 03:05:00,28.6585,-17.9182,58.12,79,0,5.99
474,Sungairaya,ID,2022-02-05 03:06:15,0.7,108.9,84.31,65,100,5.99
475,Paarl,ZA,2022-02-05 03:12:38,-33.7338,18.9752,64.78,73,0,9.89
476,Tessalit,ML,2022-02-05 03:12:38,20.1986,1.0114,56.68,19,0,10.78
477,Sterling,US,2022-02-05 03:12:39,39.0062,-77.4286,36.21,79,100,4.0
478,Homa Bay,KE,2022-02-05 03:12:39,-0.5273,34.4571,65.82,79,99,4.83
479,Vanavara,RU,2022-02-05 03:12:39,60.34,102.2797,9.23,94,100,6.46
480,Oktyabrskiy,RU,2022-02-05 03:12:40,54.4815,53.471,23.77,91,100,4.54
481,Boende,CD,2022-02-05 03:10:04,-0.2167,20.8667,69.8,79,100,2.01
482,Mount Gambier,AU,2022-02-05 03:06:19,-37.8333,140.7667,75.25,41,40,12.5
483,Tecoanapa,MX,2022-02-05 03:12:40,16.5167,-98.75,75.2,75,0,2.93
484,Canoinhas,BR,2022-02-05 03:12:40,-26.1772,-50.39,66.04,100,99,2.33
485,Labuhan,ID,2022-02-05 03:12:41,-6.8844,112.2051,84.27,71,32,8.48
486,Spearfish,US,2022-02-05 03:12:41,44.4908,-103.8594,41.88,33,0,21.85
487,Ponta Delgada,PT,2022-02-05 03:12:41,37.7333,-25.6667,59.5,72,75,8.05
488,Comodoro Rivadavia,AR,2022-02-05 03:06:17,-45.8667,-67.5,49.86,87,0,5.75
489,Alofi,NU,2022-02-05 03:05:47,-19.0595,-169.9187,80.82,79,100,19.66
490,Sobolevo,RU,2022-02-05 03:12:42,54.4299,31.8996,0.03,100,100,6.62
491,Chiredzi,ZW,2022-02-05 03:12:42,-21.05,31.6667,69.73,93,74,8.99
492,Yura,PE,2022-02-05 03:12:42,-16.2522,-71.6797,55.83,71,18,2.66
493,Troitsko-Pechorsk,RU,2022-02-05 03:12:43,62.7084,56.1964,-11.0,100,100,2.21
494,Russell,US,2022-02-05 03:12:43,32.3502,-85.1999,40.15,88,100,8.05
495,Tayoltita,MX,2022-02-05 03:12:43,24.0833,-105.9333,55.08,60,0,6.44
496,Veraval,IN,2022-02-05 03:12:43,20.9,70.3667,65.95,59,33,1.5
497,Sauda,NO,2022-02-05 03:12:44,59.6506,6.3542,42.67,89,100,10.69
498,Abu Samrah,SY,2022-02-05 03:06:13,35.3029,37.1841,42.17,93,3,7.11
499,Namibe,AO,2022-02-05 03:05:07,-15.1961,12.1522,70.48,69,17,6.29
500,Puranpur,IN,2022-02-05 03:12:44,28.5167,80.15,51.12,80,1,1.54
501,Loandjili,CG,2022-02-05 03:12:45,-4.7561,11.8578,76.35,82,97,0.51
502,Baykit,RU,2022-02-05 03:07:52,61.67,96.37,11.34,97,100,2.71
503,Antofagasta,CL,2022-02-05 03:10:22,-23.65,-70.4,63.68,71,4,4.59
504,Bograd,RU,2022-02-05 03:12:45,54.2344,90.8328,-22.25,96,95,4.18
505,Pimentel,PE,2022-02-05 03:12:45,-6.8367,-79.9342,70.27,83,47,12.39
506,Ostrovnoy,RU,2022-02-05 03:05:15,68.0531,39.5131,13.86,85,100,23.24
507,Rondonopolis,BR,2022-02-05 03:09:15,-16.4708,-54.6356,73.31,91,49,1.79
508,Port Macquarie,AU,2022-02-05 03:12:46,-31.4333,152.9167,74.89,58,91,14.41
509,Najran,SA,2022-02-05 03:12:46,17.4924,44.1277,63.12,72,3,7.2
510,Nicoya,CR,2022-02-05 03:12:46,10.1483,-85.452,78.35,75,23,8.5
511,Skowhegan,US,2022-02-05 03:09:15,44.7651,-69.7192,16.45,91,100,6.93
512,Bara,NG,2022-02-05 03:12:47,10.3744,10.7288,61.23,23,0,8.05
513,Shelburne,CA,2022-02-05 03:12:47,44.0787,-80.2041,5.67,88,100,7.52
514,Noumea,NC,2022-02-05 03:07:16,-22.2763,166.4572,87.78,73,100,7.54
515,Tongzi,CN,2022-02-05 03:12:48,28.7829,105.0877,46.29,75,100,2.26
516,Waspan,NI,2022-02-05 03:12:48,14.7419,-83.9717,70.38,92,33,3.62
517,Bandipur,NP,2022-02-05 03:12:48,27.9333,84.4167,44.83,84,93,1.48
518,Altay,CN,2022-02-05 03:12:48,47.8667,88.1167,9.03,56,0,7.87
519,Tongliao,CN,2022-02-05 03:12:49,43.6125,122.2653,11.62,71,2,11.81
520,Kahului,US,2022-02-05 03:11:04,20.8947,-156.47,79.86,78,40,12.66
521,Rajanpur,PK,2022-02-05 03:12:49,29.1035,70.325,52.72,53,0,8.88
522,Kuusamo,FI,2022-02-05 03:12:50,65.9667,29.1833,15.84,92,100,13.8
523,Xai-Xai,MZ,2022-02-05 03:12:50,-25.0519,33.6442,77.41,69,60,10.49
524,Chau Doc,VN,2022-02-05 03:12:50,10.7,105.1167,82.87,58,7,8.81
525,Hofn,IS,2022-02-05 03:05:04,64.2539,-15.2082,25.63,65,100,13.73
526,San Carlos De Bariloche,AR,2022-02-05 03:09:43,-41.1456,-71.3082,55.42,66,81,3.62
527,Gamba,GA,2022-02-05 03:06:37,-2.65,10.0,75.09,86,100,3.85
528,Matamoros,MX,2022-02-05 03:10:00,25.5333,-103.25,44.71,62,0,5.75
529,Kangaatsiaq,GL,2022-02-05 03:12:28,68.3065,-53.4641,4.14,66,100,22.37
530,Skoghall,SE,2022-02-05 03:12:51,59.3232,13.4655,30.76,100,7,10.36
531,Marsh Harbour,BS,2022-02-05 03:12:51,26.5412,-77.0636,73.06,64,0,10.45
532,Cervo,ES,2022-02-05 03:12:51,43.6702,-7.4101,47.19,72,100,9.13
533,San Borja,BO,2022-02-05 03:12:52,-14.8167,-66.85,75.31,89,97,4.76
534,Blagoyevo,RU,2022-02-05 03:12:52,63.3667,47.9167,-9.83,100,85,2.26
535,Half Moon Bay,US,2022-02-05 03:02:58,37.4636,-122.4286,57.61,63,0,3.44
536,Itoman,JP,2022-02-05 03:12:52,26.1247,127.6694,62.98,55,75,23.02
537,Moose Factory,CA,2022-02-05 03:12:53,51.2585,-80.6094,-13.25,98,100,3.58
538,Asfi,MA,2022-02-05 03:12:53,32.2994,-9.2372,61.36,58,83,13.51
539,Nizhniy Baskunchak,RU,2022-02-05 03:12:53,48.2198,46.8311,28.54,90,100,11.95
540,Porto Santo,PT,2022-02-05 03:12:54,33.072,-16.3415,62.98,94,20,4.61
541,Kriel,ZA,2022-02-05 03:12:54,-26.2739,29.2253,60.82,87,100,9.89
542,Khandbari,NP,2022-02-05 03:12:54,27.3747,87.2039,50.18,61,65,1.01
543,Resistencia,AR,2022-02-05 03:12:55,-27.4606,-58.9839,74.1,99,100,4.16
544,Rabo De Peixe,PT,2022-02-05 03:12:55,37.8,-25.5833,58.28,85,75,8.05
545,Buckeye,US,2022-02-05 03:12:55,33.3703,-112.5838,59.14,19,0,6.91
546,Navalcarnero,ES,2022-02-05 03:12:56,40.2891,-4.012,47.66,62,100,6.98
547,Bukama,CD,2022-02-05 03:12:56,-9.2,25.85,64.42,99,100,0.92
548,Springdale,US,2022-02-05 03:12:56,36.1867,-94.1288,20.68,68,0,3.44
